setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOCC_CYTOSOLIC_RIBOSOME	95	-0.689110666218452	-2.70668470235076	1.02544780813727e-16	6.51159358167164e-14	5.11644485323225e-14	3370	tags=59%, list=14%, signal=51%	ENSMUSG00000079435/ENSMUSG00000067274/ENSMUSG00000057841/ENSMUSG00000046330/ENSMUSG00000090137/ENSMUSG00000061983/ENSMUSG00000041841/ENSMUSG00000028495/ENSMUSG00000000740/ENSMUSG00000008683/ENSMUSG00000037563/ENSMUSG00000032518/ENSMUSG00000027810/ENSMUSG00000024608/ENSMUSG00000030432/ENSMUSG00000073702/ENSMUSG00000028936/ENSMUSG00000003970/ENSMUSG00000061787/ENSMUSG00000049517/ENSMUSG00000022548/ENSMUSG00000074129/ENSMUSG00000045128/ENSMUSG00000060636/ENSMUSG00000079641/ENSMUSG00000052146/ENSMUSG00000029614/ENSMUSG00000028234/ENSMUSG00000062328/ENSMUSG00000041453/ENSMUSG00000060938/ENSMUSG00000047215/ENSMUSG00000043716/ENSMUSG00000009927/ENSMUSG00000062006/ENSMUSG00000090862/ENSMUSG00000047675/ENSMUSG00000006333/ENSMUSG00000098274/ENSMUSG00000025290/ENSMUSG00000039001/ENSMUSG00000008668/ENSMUSG00000044533/ENSMUSG00000071415/ENSMUSG00000058546/ENSMUSG00000090733/ENSMUSG00000063457/ENSMUSG00000058600/ENSMUSG00000032399/ENSMUSG00000031320/ENSMUSG00000028081/ENSMUSG00000020460/ENSMUSG00000060036/ENSMUSG00000030744/ENSMUSG00000040952/ENSMUSG00000008682
GOCC_RIBOSOMAL_SUBUNIT	171	-0.516978521679856	-2.20437789819223	6.95609337623402e-11	2.2085596469543e-08	1.73536224228154e-08	1945	tags=35%, list=8%, signal=33%	ENSMUSG00000061983/ENSMUSG00000034932/ENSMUSG00000041841/ENSMUSG00000028495/ENSMUSG00000000740/ENSMUSG00000008683/ENSMUSG00000037563/ENSMUSG00000030706/ENSMUSG00000024829/ENSMUSG00000024414/ENSMUSG00000032518/ENSMUSG00000040269/ENSMUSG00000018858/ENSMUSG00000027810/ENSMUSG00000024608/ENSMUSG00000030432/ENSMUSG00000073702/ENSMUSG00000028936/ENSMUSG00000020372/ENSMUSG00000029918/ENSMUSG00000003970/ENSMUSG00000032563/ENSMUSG00000061787/ENSMUSG00000049517/ENSMUSG00000074129/ENSMUSG00000045128/ENSMUSG00000060636/ENSMUSG00000079641/ENSMUSG00000052146/ENSMUSG00000029614/ENSMUSG00000028234/ENSMUSG00000062328/ENSMUSG00000034729/ENSMUSG00000041453/ENSMUSG00000060938/ENSMUSG00000047215/ENSMUSG00000043716/ENSMUSG00000009927/ENSMUSG00000062006/ENSMUSG00000090862/ENSMUSG00000047675/ENSMUSG00000006333/ENSMUSG00000098274/ENSMUSG00000025290/ENSMUSG00000039001/ENSMUSG00000008668/ENSMUSG00000044533/ENSMUSG00000071415/ENSMUSG00000058546/ENSMUSG00000090733/ENSMUSG00000063457/ENSMUSG00000058600/ENSMUSG00000032399/ENSMUSG00000031320/ENSMUSG00000028081/ENSMUSG00000020460/ENSMUSG00000060036/ENSMUSG00000030744/ENSMUSG00000040952/ENSMUSG00000008682
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	40	-0.750219465602261	-2.51620102507121	1.6754102331473e-09	3.54628499349512e-07	2.78647175618182e-07	2856	tags=68%, list=11%, signal=60%	ENSMUSG00000090137/ENSMUSG00000061983/ENSMUSG00000028495/ENSMUSG00000008683/ENSMUSG00000037563/ENSMUSG00000032518/ENSMUSG00000027810/ENSMUSG00000024608/ENSMUSG00000061787/ENSMUSG00000049517/ENSMUSG00000052146/ENSMUSG00000028234/ENSMUSG00000009927/ENSMUSG00000090862/ENSMUSG00000047675/ENSMUSG00000006333/ENSMUSG00000025290/ENSMUSG00000039001/ENSMUSG00000008668/ENSMUSG00000044533/ENSMUSG00000090733/ENSMUSG00000063457/ENSMUSG00000031320/ENSMUSG00000028081/ENSMUSG00000020460/ENSMUSG00000030744/ENSMUSG00000040952
GOCC_RIBOSOME	201	-0.47304722162347	-2.05478852834896	2.86573857497342e-09	4.5493599877703e-07	3.57463180141421e-07	2623	tags=31%, list=11%, signal=28%	ENSMUSG00000061983/ENSMUSG00000034932/ENSMUSG00000041841/ENSMUSG00000028495/ENSMUSG00000039018/ENSMUSG00000000740/ENSMUSG00000008683/ENSMUSG00000037563/ENSMUSG00000030706/ENSMUSG00000024829/ENSMUSG00000024414/ENSMUSG00000032518/ENSMUSG00000040269/ENSMUSG00000018858/ENSMUSG00000027810/ENSMUSG00000024608/ENSMUSG00000030432/ENSMUSG00000073702/ENSMUSG00000028936/ENSMUSG00000020372/ENSMUSG00000109865/ENSMUSG00000029918/ENSMUSG00000003970/ENSMUSG00000032563/ENSMUSG00000061787/ENSMUSG00000049517/ENSMUSG00000022548/ENSMUSG00000074129/ENSMUSG00000045128/ENSMUSG00000060636/ENSMUSG00000079641/ENSMUSG00000052146/ENSMUSG00000029614/ENSMUSG00000028234/ENSMUSG00000062328/ENSMUSG00000034729/ENSMUSG00000041453/ENSMUSG00000060938/ENSMUSG00000047215/ENSMUSG00000043716/ENSMUSG00000009927/ENSMUSG00000062006/ENSMUSG00000090862/ENSMUSG00000047675/ENSMUSG00000006333/ENSMUSG00000098274/ENSMUSG00000025290/ENSMUSG00000039001/ENSMUSG00000008668/ENSMUSG00000044533/ENSMUSG00000071415/ENSMUSG00000058546/ENSMUSG00000090733/ENSMUSG00000063457/ENSMUSG00000058600/ENSMUSG00000032399/ENSMUSG00000031320/ENSMUSG00000028081/ENSMUSG00000020460/ENSMUSG00000060036/ENSMUSG00000030744/ENSMUSG00000040952/ENSMUSG00000008682
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	54	-0.65189420942252	-2.30869520532704	4.26208164549413e-08	5.41284368977755e-06	4.25310884202993e-06	3370	tags=54%, list=14%, signal=47%	ENSMUSG00000079435/ENSMUSG00000067274/ENSMUSG00000057841/ENSMUSG00000046330/ENSMUSG00000090137/ENSMUSG00000041841/ENSMUSG00000000740/ENSMUSG00000030432/ENSMUSG00000073702/ENSMUSG00000028936/ENSMUSG00000003970/ENSMUSG00000074129/ENSMUSG00000045128/ENSMUSG00000060636/ENSMUSG00000079641/ENSMUSG00000029614/ENSMUSG00000062328/ENSMUSG00000041453/ENSMUSG00000060938/ENSMUSG00000047215/ENSMUSG00000043716/ENSMUSG00000062006/ENSMUSG00000098274/ENSMUSG00000071415/ENSMUSG00000058546/ENSMUSG00000058600/ENSMUSG00000032399/ENSMUSG00000060036/ENSMUSG00000008682
GOCC_SMALL_RIBOSOMAL_SUBUNIT	66	-0.613317199017998	-2.26385672526899	7.61449491667145e-08	8.05867378681061e-06	6.33205366754783e-06	1945	tags=42%, list=8%, signal=39%	ENSMUSG00000008683/ENSMUSG00000037563/ENSMUSG00000032518/ENSMUSG00000040269/ENSMUSG00000027810/ENSMUSG00000024608/ENSMUSG00000020372/ENSMUSG00000029918/ENSMUSG00000061787/ENSMUSG00000049517/ENSMUSG00000052146/ENSMUSG00000028234/ENSMUSG00000034729/ENSMUSG00000009927/ENSMUSG00000090862/ENSMUSG00000047675/ENSMUSG00000006333/ENSMUSG00000025290/ENSMUSG00000039001/ENSMUSG00000008668/ENSMUSG00000044533/ENSMUSG00000090733/ENSMUSG00000063457/ENSMUSG00000031320/ENSMUSG00000028081/ENSMUSG00000020460/ENSMUSG00000030744/ENSMUSG00000040952
GOCC_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	397	0.350785517647078	1.65356452478647	2.64945146506386e-06	0.000240343097187935	0.000188848119464702	3278	tags=26%, list=13%, signal=23%	ENSMUSG00000073411/ENSMUSG00000060802/ENSMUSG00000037771/ENSMUSG00000067212/ENSMUSG00000038180/ENSMUSG00000036622/ENSMUSG00000053768/ENSMUSG00000030530/ENSMUSG00000029570/ENSMUSG00000089704/ENSMUSG00000036356/ENSMUSG00000035206/ENSMUSG00000017721/ENSMUSG00000024610/ENSMUSG00000060550/ENSMUSG00000041958/ENSMUSG00000007476/ENSMUSG00000022415/ENSMUSG00000002984/ENSMUSG00000048661/ENSMUSG00000009207/ENSMUSG00000018169/ENSMUSG00000039917/ENSMUSG00000068328/ENSMUSG00000031158/ENSMUSG00000007783/ENSMUSG00000035382/ENSMUSG00000091780/ENSMUSG00000027071/ENSMUSG00000047719/ENSMUSG00000020744/ENSMUSG00000013236/ENSMUSG00000090935/ENSMUSG00000029020/ENSMUSG00000030500/ENSMUSG00000037720/ENSMUSG00000048486/ENSMUSG00000024807/ENSMUSG00000000826/ENSMUSG00000028756/ENSMUSG00000043284/ENSMUSG00000025733/ENSMUSG00000025940/ENSMUSG00000033272/ENSMUSG00000032262/ENSMUSG00000091705/ENSMUSG00000027366/ENSMUSG00000078517/ENSMUSG00000039047/ENSMUSG00000039395/ENSMUSG00000025777/ENSMUSG00000075419/ENSMUSG00000029501/ENSMUSG00000005374/ENSMUSG00000013701/ENSMUSG00000001248/ENSMUSG00000050908/ENSMUSG00000071654/ENSMUSG00000031708/ENSMUSG00000020097/ENSMUSG00000024786/ENSMUSG00000033629/ENSMUSG00000044857/ENSMUSG00000038383/ENSMUSG00000027131/ENSMUSG00000090000/ENSMUSG00000030545/ENSMUSG00000023861/ENSMUSG00000008140/ENSMUSG00000071657/ENSMUSG00000027222/ENSMUSG00000024533/ENSMUSG00000038486/ENSMUSG00000095463/ENSMUSG00000022270/ENSMUSG00000061904/ENSMUSG00000022463/ENSMUSG00000041241/ENSMUSG00000027668/ENSMUSG00000031144/ENSMUSG00000030082/ENSMUSG00000006731/ENSMUSG00000036327/ENSMUSG00000016206/ENSMUSG00000022108/ENSMUSG00000020544/ENSMUSG00000027994/ENSMUSG00000050608/ENSMUSG00000031633/ENSMUSG00000039100/ENSMUSG00000022199/ENSMUSG00000031532/ENSMUSG00000015461/ENSMUSG00000024359/ENSMUSG00000052337/ENSMUSG00000024339/ENSMUSG00000019188/ENSMUSG00000055943/ENSMUSG00000057530/ENSMUSG00000031819/ENSMUSG00000023452/ENSMUSG00000000959/ENSMUSG00000033720/ENSMUSG00000026864
GOCC_CELL_SUBSTRATE_JUNCTION	426	-0.334383264521709	-1.58317849817986	4.09704272977503e-06	0.000325202766675893	0.000255526086041232	2756	tags=22%, list=11%, signal=20%	ENSMUSG00000054364/ENSMUSG00000020857/ENSMUSG00000063358/ENSMUSG00000021365/ENSMUSG00000030782/ENSMUSG00000029552/ENSMUSG00000055723/ENSMUSG00000027287/ENSMUSG00000037815/ENSMUSG00000025809/ENSMUSG00000000149/ENSMUSG00000068699/ENSMUSG00000037003/ENSMUSG00000118671/ENSMUSG00000004936/ENSMUSG00000023830/ENSMUSG00000042284/ENSMUSG00000032254/ENSMUSG00000001349/ENSMUSG00000024603/ENSMUSG00000026566/ENSMUSG00000052698/ENSMUSG00000037563/ENSMUSG00000069833/ENSMUSG00000056851/ENSMUSG00000020689/ENSMUSG00000027122/ENSMUSG00000041729/ENSMUSG00000026563/ENSMUSG00000030890/ENSMUSG00000024236/ENSMUSG00000074570/ENSMUSG00000020695/ENSMUSG00000055044/ENSMUSG00000063065/ENSMUSG00000022285/ENSMUSG00000016493/ENSMUSG00000000392/ENSMUSG00000019907/ENSMUSG00000026069/ENSMUSG00000024608/ENSMUSG00000073702/ENSMUSG00000032925/ENSMUSG00000028936/ENSMUSG00000012017/ENSMUSG00000032504/ENSMUSG00000041308/ENSMUSG00000045103/ENSMUSG00000003970/ENSMUSG00000061787/ENSMUSG00000003458/ENSMUSG00000074129/ENSMUSG00000051379/ENSMUSG00000022372/ENSMUSG00000032243/ENSMUSG00000039103/ENSMUSG00000052146/ENSMUSG00000073982/ENSMUSG00000068614/ENSMUSG00000029614/ENSMUSG00000028530/ENSMUSG00000068686/ENSMUSG00000004455/ENSMUSG00000047215/ENSMUSG00000043716/ENSMUSG00000022636/ENSMUSG00000028556/ENSMUSG00000042476/ENSMUSG00000029465/ENSMUSG00000021709/ENSMUSG00000090862/ENSMUSG00000047675/ENSMUSG00000006333/ENSMUSG00000008668/ENSMUSG00000044533/ENSMUSG00000029267/ENSMUSG00000057113/ENSMUSG00000027002/ENSMUSG00000031626/ENSMUSG00000071415/ENSMUSG00000026383/ENSMUSG00000022091/ENSMUSG00000063457/ENSMUSG00000058600/ENSMUSG00000001864/ENSMUSG00000032399/ENSMUSG00000031320/ENSMUSG00000028081/ENSMUSG00000060036/ENSMUSG00000030744/ENSMUSG00000020758/ENSMUSG00000040952/ENSMUSG00000039960/ENSMUSG00000031841
GOCC_BLOOD_MICROPARTICLE	111	0.468254741690743	1.87499657494597	1.0788877016858e-05	0.000761215211744979	0.000598120199531074	5379	tags=36%, list=22%, signal=28%	ENSMUSG00000022797/ENSMUSG00000021091/ENSMUSG00000073418/ENSMUSG00000036905/ENSMUSG00000036896/ENSMUSG00000033880/ENSMUSG00000015656/ENSMUSG00000090231/ENSMUSG00000024164/ENSMUSG00000020708/ENSMUSG00000031980/ENSMUSG00000002985/ENSMUSG00000038224/ENSMUSG00000029034/ENSMUSG00000022912/ENSMUSG00000015083/ENSMUSG00000028249/ENSMUSG00000022037/ENSMUSG00000034664/ENSMUSG00000046834/ENSMUSG00000040433/ENSMUSG00000029580/ENSMUSG00000006574/ENSMUSG00000018293/ENSMUSG00000073940/ENSMUSG00000021922/ENSMUSG00000026193/ENSMUSG00000091971/ENSMUSG00000069919/ENSMUSG00000022877/ENSMUSG00000002289/ENSMUSG00000076617/ENSMUSG00000026715/ENSMUSG00000069917/ENSMUSG00000037493/ENSMUSG00000095079/ENSMUSG00000057346/ENSMUSG00000030895/ENSMUSG00000030111/ENSMUSG00000032083
GOCC_VACUOLAR_LUMEN	163	0.416717840977843	1.76535037244785	2.01335736719329e-05	0.00116225629833431	0.000913235781865664	5421	tags=41%, list=22%, signal=32%	ENSMUSG00000021091/ENSMUSG00000034708/ENSMUSG00000036622/ENSMUSG00000073489/ENSMUSG00000021939/ENSMUSG00000007891/ENSMUSG00000024610/ENSMUSG00000069516/ENSMUSG00000015656/ENSMUSG00000038642/ENSMUSG00000020323/ENSMUSG00000041936/ENSMUSG00000025873/ENSMUSG00000021270/ENSMUSG00000017009/ENSMUSG00000024164/ENSMUSG00000015474/ENSMUSG00000004892/ENSMUSG00000034993/ENSMUSG00000026229/ENSMUSG00000025139/ENSMUSG00000031838/ENSMUSG00000034000/ENSMUSG00000034220/ENSMUSG00000020592/ENSMUSG00000034024/ENSMUSG00000021948/ENSMUSG00000036752/ENSMUSG00000049299/ENSMUSG00000055653/ENSMUSG00000002341/ENSMUSG00000022620/ENSMUSG00000028249/ENSMUSG00000057948/ENSMUSG00000025743/ENSMUSG00000002808/ENSMUSG00000031266/ENSMUSG00000029598/ENSMUSG00000021665/ENSMUSG00000020917/ENSMUSG00000029510/ENSMUSG00000025613/ENSMUSG00000022112/ENSMUSG00000018707/ENSMUSG00000004207/ENSMUSG00000030607/ENSMUSG00000019987/ENSMUSG00000029119/ENSMUSG00000045594/ENSMUSG00000024781/ENSMUSG00000033059/ENSMUSG00000028657/ENSMUSG00000021190/ENSMUSG00000030793/ENSMUSG00000003363/ENSMUSG00000012705/ENSMUSG00000025534/ENSMUSG00000026701/ENSMUSG00000000817/ENSMUSG00000022136/ENSMUSG00000030560/ENSMUSG00000019853/ENSMUSG00000000594/ENSMUSG00000020152/ENSMUSG00000026958/ENSMUSG00000028048/ENSMUSG00000028164
